datetimeFrom_utc,datetimeFrom_local,datetimeTo_utc,datetimeTo_local,co µg/m³,pm25 µg/m³,no2 µg/m³,pm10 µg/m³
2025-03-30T20:00:00Z,2025-03-31T03:00:00+07:00,2025-03-30T21:00:00Z,2025-03-31T04:00:00+07:00,247.0,10.5,11.9,13.2
2025-03-30T21:00:00Z,2025-03-31T04:00:00+07:00,2025-03-30T22:00:00Z,2025-03-31T05:00:00+07:00,256.0,11.7,12.1,14.2
2025-03-30T22:00:00Z,2025-03-31T05:00:00+07:00,2025-03-30T23:00:00Z,2025-03-31T06:00:00+07:00,275.0,12.8,12.7,15.6
2025-03-30T23:00:00Z,2025-03-31T06:00:00+07:00,2025-03-31T00:00:00Z,2025-03-31T07:00:00+07:00,340.0,14.3,13.1,16.9
2025-03-31T00:00:00Z,2025-03-31T07:00:00+07:00,2025-03-31T01:00:00Z,2025-03-31T08:00:00+07:00,476.0,15.3,15.7,19.6
2025-03-31T01:00:00Z,2025-03-31T08:00:00+07:00,2025-03-31T02:00:00Z,2025-03-31T09:00:00+07:00,504.0,25.1,16.3,29.2
2025-03-31T02:00:00Z,2025-03-31T09:00:00+07:00,2025-03-31T03:00:00Z,2025-03-31T10:00:00+07:00,458.0,22.1,16.5,26.1
2025-03-31T03:00:00Z,2025-03-31T10:00:00+07:00,2025-03-31T04:00:00Z,2025-03-31T11:00:00+07:00,456.0,19.0,20.1,22.2
2025-03-31T04:00:00Z,2025-03-31T11:00:00+07:00,2025-03-31T05:00:00Z,2025-03-31T12:00:00+07:00,411.0,16.0,21.7,19.0
2025-03-31T05:00:00Z,2025-03-31T12:00:00+07:00,2025-03-31T06:00:00Z,2025-03-31T13:00:00+07:00,403.0,15.6,18.5,18.2
2025-03-31T06:00:00Z,2025-03-31T13:00:00+07:00,2025-03-31T07:00:00Z,2025-03-31T14:00:00+07:00,343.0,23.1,19.2,24.3
2025-03-31T07:00:00Z,2025-03-31T14:00:00+07:00,2025-03-31T08:00:00Z,2025-03-31T15:00:00+07:00,397.0,32.8,21.8,33.0
2025-03-31T08:00:00Z,2025-03-31T15:00:00+07:00,2025-03-31T09:00:00Z,2025-03-31T16:00:00+07:00,381.0,36.6,19.3,36.8
2025-03-31T09:00:00Z,2025-03-31T16:00:00+07:00,2025-03-31T10:00:00Z,2025-03-31T17:00:00+07:00,428.0,46.5,20.9,47.0
2025-03-31T10:00:00Z,2025-03-31T17:00:00+07:00,2025-03-31T11:00:00Z,2025-03-31T18:00:00+07:00,493.0,42.0,21.3,45.2
2025-03-31T11:00:00Z,2025-03-31T18:00:00+07:00,2025-03-31T12:00:00Z,2025-03-31T19:00:00+07:00,496.0,44.5,21.1,46.0
2025-03-31T12:00:00Z,2025-03-31T19:00:00+07:00,2025-03-31T13:00:00Z,2025-03-31T20:00:00+07:00,567.0,48.8,22.2,50.2
2025-03-31T13:00:00Z,2025-03-31T20:00:00+07:00,2025-03-31T14:00:00Z,2025-03-31T21:00:00+07:00,555.0,51.3,21.6,53.4
2025-03-31T14:00:00Z,2025-03-31T21:00:00+07:00,2025-03-31T15:00:00Z,2025-03-31T22:00:00+07:00,602.0,53.3,26.0,56.2
2025-03-31T15:00:00Z,2025-03-31T22:00:00+07:00,2025-03-31T16:00:00Z,2025-03-31T23:00:00+07:00,574.0,48.6,28.1,53.5
2025-03-31T16:00:00Z,2025-03-31T23:00:00+07:00,2025-03-31T17:00:00Z,2025-04-01T00:00:00+07:00,465.0,41.0,25.6,45.6
2025-03-31T17:00:00Z,2025-04-01T00:00:00+07:00,2025-03-31T18:00:00Z,2025-04-01T01:00:00+07:00,327.0,30.2,20.2,33.2
2025-03-31T18:00:00Z,2025-04-01T01:00:00+07:00,2025-03-31T19:00:00Z,2025-04-01T02:00:00+07:00,284.0,26.1,16.9,27.6
2025-03-31T19:00:00Z,2025-04-01T02:00:00+07:00,2025-03-31T20:00:00Z,2025-04-01T03:00:00+07:00,284.0,23.6,18.9,26.5
2025-03-31T20:00:00Z,2025-04-01T03:00:00+07:00,2025-03-31T21:00:00Z,2025-04-01T04:00:00+07:00,293.0,24.8,23.8,26.9
2025-03-31T21:00:00Z,2025-04-01T04:00:00+07:00,2025-03-31T22:00:00Z,2025-04-01T05:00:00+07:00,327.0,27.9,21.8,30.6
2025-03-31T22:00:00Z,2025-04-01T05:00:00+07:00,2025-03-31T23:00:00Z,2025-04-01T06:00:00+07:00,445.0,35.4,21.3,38.2
2025-03-31T23:00:00Z,2025-04-01T06:00:00+07:00,2025-04-01T00:00:00Z,2025-04-01T07:00:00+07:00,584.0,36.2,25.4,40.3
2025-04-01T00:00:00Z,2025-04-01T07:00:00+07:00,2025-04-01T01:00:00Z,2025-04-01T08:00:00+07:00,824.0,47.3,24.3,51.5
2025-04-01T01:00:00Z,2025-04-01T08:00:00+07:00,2025-04-01T02:00:00Z,2025-04-01T09:00:00+07:00,665.0,45.5,21.2,48.9
2025-04-01T02:00:00Z,2025-04-01T09:00:00+07:00,2025-04-01T03:00:00Z,2025-04-01T10:00:00+07:00,520.0,46.7,22.8,48.6
2025-04-01T03:00:00Z,2025-04-01T10:00:00+07:00,2025-04-01T04:00:00Z,2025-04-01T11:00:00+07:00,431.0,38.8,21.2,40.8
2025-04-01T04:00:00Z,2025-04-01T11:00:00+07:00,2025-04-01T05:00:00Z,2025-04-01T12:00:00+07:00,433.0,32.1,18.0,33.3
2025-04-01T05:00:00Z,2025-04-01T12:00:00+07:00,2025-04-01T06:00:00Z,2025-04-01T13:00:00+07:00,395.0,27.7,18.6,29.0
2025-04-01T06:00:00Z,2025-04-01T13:00:00+07:00,2025-04-01T07:00:00Z,2025-04-01T14:00:00+07:00,351.0,27.3,20.4,29.4
2025-04-01T07:00:00Z,2025-04-01T14:00:00+07:00,2025-04-01T08:00:00Z,2025-04-01T15:00:00+07:00,366.0,28.3,21.4,29.9
2025-04-01T08:00:00Z,2025-04-01T15:00:00+07:00,2025-04-01T09:00:00Z,2025-04-01T16:00:00+07:00,374.0,29.5,24.2,31.4
2025-04-01T09:00:00Z,2025-04-01T16:00:00+07:00,2025-04-01T10:00:00Z,2025-04-01T17:00:00+07:00,449.0,30.5,26.0,33.6
2025-04-01T10:00:00Z,2025-04-01T17:00:00+07:00,2025-04-01T11:00:00Z,2025-04-01T18:00:00+07:00,484.0,34.6,27.4,38.1
2025-04-01T11:00:00Z,2025-04-01T18:00:00+07:00,2025-04-01T12:00:00Z,2025-04-01T19:00:00+07:00,647.0,41.2,31.0,45.7
2025-04-01T12:00:00Z,2025-04-01T19:00:00+07:00,2025-04-01T13:00:00Z,2025-04-01T20:00:00+07:00,719.0,51.0,33.7,55.1
2025-04-01T13:00:00Z,2025-04-01T20:00:00+07:00,2025-04-01T14:00:00Z,2025-04-01T21:00:00+07:00,736.0,46.0,39.2,52.3
2025-04-01T14:00:00Z,2025-04-01T21:00:00+07:00,2025-04-01T15:00:00Z,2025-04-01T22:00:00+07:00,780.0,63.2,39.4,69.3
2025-04-01T15:00:00Z,2025-04-01T22:00:00+07:00,2025-04-01T16:00:00Z,2025-04-01T23:00:00+07:00,1020.0,63.2,33.5,69.8
2025-04-01T16:00:00Z,2025-04-01T23:00:00+07:00,2025-04-01T17:00:00Z,2025-04-02T00:00:00+07:00,1030.0,69.0,23.4,74.4
2025-04-01T17:00:00Z,2025-04-02T00:00:00+07:00,2025-04-01T18:00:00Z,2025-04-02T01:00:00+07:00,897.0,70.8,23.0,76.1
2025-04-01T18:00:00Z,2025-04-02T01:00:00+07:00,2025-04-01T19:00:00Z,2025-04-02T02:00:00+07:00,674.0,69.7,25.6,73.3
2025-04-01T19:00:00Z,2025-04-02T02:00:00+07:00,2025-04-01T20:00:00Z,2025-04-02T03:00:00+07:00,693.0,78.6,31.2,81.5
2025-04-01T20:00:00Z,2025-04-02T03:00:00+07:00,2025-04-01T21:00:00Z,2025-04-02T04:00:00+07:00,399.0,63.2,24.2,65.8
2025-04-01T21:00:00Z,2025-04-02T04:00:00+07:00,2025-04-01T22:00:00Z,2025-04-02T05:00:00+07:00,363.0,53.6,21.5,56.3
2025-04-01T22:00:00Z,2025-04-02T05:00:00+07:00,2025-04-01T23:00:00Z,2025-04-02T06:00:00+07:00,585.0,45.8,24.1,50.3
2025-04-01T23:00:00Z,2025-04-02T06:00:00+07:00,2025-04-02T00:00:00Z,2025-04-02T07:00:00+07:00,430.0,47.6,20.2,52.6
2025-04-02T00:00:00Z,2025-04-02T07:00:00+07:00,2025-04-02T01:00:00Z,2025-04-02T08:00:00+07:00,506.0,50.3,17.7,55.2
2025-04-02T01:00:00Z,2025-04-02T08:00:00+07:00,2025-04-02T02:00:00Z,2025-04-02T09:00:00+07:00,608.0,64.4,24.8,68.9
2025-04-02T02:00:00Z,2025-04-02T09:00:00+07:00,2025-04-02T03:00:00Z,2025-04-02T10:00:00+07:00,565.0,63.9,34.3,66.7
2025-04-02T03:00:00Z,2025-04-02T10:00:00+07:00,2025-04-02T04:00:00Z,2025-04-02T11:00:00+07:00,690.0,70.1,32.0,73.8
2025-04-02T04:00:00Z,2025-04-02T11:00:00+07:00,2025-04-02T05:00:00Z,2025-04-02T12:00:00+07:00,746.0,82.5,29.8,84.6
2025-04-02T05:00:00Z,2025-04-02T12:00:00+07:00,2025-04-02T06:00:00Z,2025-04-02T13:00:00+07:00,680.0,84.1,26.6,84.0
2025-04-02T06:00:00Z,2025-04-02T13:00:00+07:00,2025-04-02T07:00:00Z,2025-04-02T14:00:00+07:00,576.0,70.1,26.6,69.8
2025-04-02T07:00:00Z,2025-04-02T14:00:00+07:00,2025-04-02T08:00:00Z,2025-04-02T15:00:00+07:00,457.0,46.3,25.6,47.8
2025-04-02T08:00:00Z,2025-04-02T15:00:00+07:00,2025-04-02T09:00:00Z,2025-04-02T16:00:00+07:00,453.0,40.1,25.4,42.7
2025-04-02T09:00:00Z,2025-04-02T16:00:00+07:00,2025-04-02T10:00:00Z,2025-04-02T17:00:00+07:00,511.0,36.5,27.4,40.2
2025-04-02T10:00:00Z,2025-04-02T17:00:00+07:00,2025-04-02T11:00:00Z,2025-04-02T18:00:00+07:00,649.0,37.2,31.8,42.9
2025-04-02T11:00:00Z,2025-04-02T18:00:00+07:00,2025-04-02T12:00:00Z,2025-04-02T19:00:00+07:00,1300.0,63.3,52.0,77.0
2025-04-02T12:00:00Z,2025-04-02T19:00:00+07:00,2025-04-02T13:00:00Z,2025-04-02T20:00:00+07:00,1550.0,72.3,50.1,84.2
2025-04-02T13:00:00Z,2025-04-02T20:00:00+07:00,2025-04-02T14:00:00Z,2025-04-02T21:00:00+07:00,1610.0,99.0,38.9,113.0
2025-04-02T14:00:00Z,2025-04-02T21:00:00+07:00,2025-04-02T15:00:00Z,2025-04-02T22:00:00+07:00,1550.0,107.0,37.4,116.0
2025-04-02T15:00:00Z,2025-04-02T22:00:00+07:00,2025-04-02T16:00:00Z,2025-04-02T23:00:00+07:00,832.0,80.0,32.9,83.5
2025-04-02T16:00:00Z,2025-04-02T23:00:00+07:00,2025-04-02T17:00:00Z,2025-04-03T00:00:00+07:00,436.0,49.6,27.4,51.5
2025-04-02T17:00:00Z,2025-04-03T00:00:00+07:00,2025-04-02T18:00:00Z,2025-04-03T01:00:00+07:00,365.0,37.0,24.2,37.9
2025-04-02T18:00:00Z,2025-04-03T01:00:00+07:00,2025-04-02T19:00:00Z,2025-04-03T02:00:00+07:00,412.0,52.6,24.9,53.1
2025-04-02T19:00:00Z,2025-04-03T02:00:00+07:00,2025-04-02T20:00:00Z,2025-04-03T03:00:00+07:00,383.0,46.8,23.6,47.7
2025-04-02T20:00:00Z,2025-04-03T03:00:00+07:00,2025-04-02T21:00:00Z,2025-04-03T04:00:00+07:00,343.0,42.4,21.5,43.6
2025-04-02T21:00:00Z,2025-04-03T04:00:00+07:00,2025-04-02T22:00:00Z,2025-04-03T05:00:00+07:00,356.0,41.6,24.9,44.4
2025-04-02T22:00:00Z,2025-04-03T05:00:00+07:00,2025-04-02T23:00:00Z,2025-04-03T06:00:00+07:00,464.0,44.6,39.0,50.2
2025-04-02T23:00:00Z,2025-04-03T06:00:00+07:00,2025-04-03T00:00:00Z,2025-04-03T07:00:00+07:00,637.0,49.3,51.3,58.4
2025-04-03T00:00:00Z,2025-04-03T07:00:00+07:00,2025-04-03T01:00:00Z,2025-04-03T08:00:00+07:00,706.0,46.3,45.2,52.1
2025-04-03T01:00:00Z,2025-04-03T08:00:00+07:00,2025-04-03T02:00:00Z,2025-04-03T09:00:00+07:00,689.0,47.7,45.4,54.1
2025-04-03T02:00:00Z,2025-04-03T09:00:00+07:00,2025-04-03T03:00:00Z,2025-04-03T10:00:00+07:00,552.0,42.4,40.0,47.2
2025-04-03T03:00:00Z,2025-04-03T10:00:00+07:00,2025-04-03T04:00:00Z,2025-04-03T11:00:00+07:00,449.0,29.5,32.0,31.7
2025-04-03T04:00:00Z,2025-04-03T11:00:00+07:00,2025-04-03T05:00:00Z,2025-04-03T12:00:00+07:00,447.0,34.5,33.3,36.7
2025-04-03T05:00:00Z,2025-04-03T12:00:00+07:00,2025-04-03T06:00:00Z,2025-04-03T13:00:00+07:00,448.0,39.2,32.4,41.4
2025-04-03T06:00:00Z,2025-04-03T13:00:00+07:00,2025-04-03T07:00:00Z,2025-04-03T14:00:00+07:00,375.0,32.8,31.2,33.5
2025-04-03T07:00:00Z,2025-04-03T14:00:00+07:00,2025-04-03T08:00:00Z,2025-04-03T15:00:00+07:00,391.0,31.2,30.2,32.8
2025-04-03T08:00:00Z,2025-04-03T15:00:00+07:00,2025-04-03T09:00:00Z,2025-04-03T16:00:00+07:00,423.0,31.7,33.5,35.3
2025-04-03T09:00:00Z,2025-04-03T16:00:00+07:00,2025-04-03T10:00:00Z,2025-04-03T17:00:00+07:00,531.0,40.4,35.0,43.8
2025-04-03T10:00:00Z,2025-04-03T17:00:00+07:00,2025-04-03T11:00:00Z,2025-04-03T18:00:00+07:00,554.0,40.6,32.3,43.1
2025-04-03T11:00:00Z,2025-04-03T18:00:00+07:00,2025-04-03T12:00:00Z,2025-04-03T19:00:00+07:00,550.0,37.8,31.0,40.6
2025-04-03T12:00:00Z,2025-04-03T19:00:00+07:00,2025-04-03T13:00:00Z,2025-04-03T20:00:00+07:00,485.0,40.1,29.7,42.1
2025-04-03T13:00:00Z,2025-04-03T20:00:00+07:00,2025-04-03T14:00:00Z,2025-04-03T21:00:00+07:00,479.0,48.6,29.5,50.7
2025-04-03T14:00:00Z,2025-04-03T21:00:00+07:00,2025-04-03T15:00:00Z,2025-04-03T22:00:00+07:00,398.0,40.9,26.9,42.1
2025-04-03T15:00:00Z,2025-04-03T22:00:00+07:00,2025-04-03T16:00:00Z,2025-04-03T23:00:00+07:00,373.0,40.2,24.2,41.5
2025-04-03T18:00:00Z,2025-04-04T01:00:00+07:00,2025-04-03T19:00:00Z,2025-04-04T02:00:00+07:00,204.0,33.6,28.9,37.4
2025-04-03T19:00:00Z,2025-04-04T02:00:00+07:00,2025-04-03T20:00:00Z,2025-04-04T03:00:00+07:00,241.0,35.4,34.8,39.4
2025-04-03T20:00:00Z,2025-04-04T03:00:00+07:00,2025-04-03T21:00:00Z,2025-04-04T04:00:00+07:00,228.0,40.5,32.2,44.9
2025-04-03T21:00:00Z,2025-04-04T04:00:00+07:00,2025-04-03T22:00:00Z,2025-04-04T05:00:00+07:00,266.0,47.5,34.0,52.5
2025-04-03T22:00:00Z,2025-04-04T05:00:00+07:00,2025-04-03T23:00:00Z,2025-04-04T06:00:00+07:00,280.0,47.8,32.6,52.8
2025-04-03T23:00:00Z,2025-04-04T06:00:00+07:00,2025-04-04T00:00:00Z,2025-04-04T07:00:00+07:00,378.0,50.0,29.4,55.2
2025-04-04T00:00:00Z,2025-04-04T07:00:00+07:00,2025-04-04T01:00:00Z,2025-04-04T08:00:00+07:00,435.0,47.7,30.2,52.7
2025-04-04T01:00:00Z,2025-04-04T08:00:00+07:00,2025-04-04T02:00:00Z,2025-04-04T09:00:00+07:00,412.0,45.8,26.3,50.7
2025-04-04T02:00:00Z,2025-04-04T09:00:00+07:00,2025-04-04T03:00:00Z,2025-04-04T10:00:00+07:00,459.0,54.4,25.7,56.3
2025-04-04T03:00:00Z,2025-04-04T10:00:00+07:00,2025-04-04T04:00:00Z,2025-04-04T11:00:00+07:00,431.0,50.4,23.2,50.0
2025-04-04T04:00:00Z,2025-04-04T11:00:00+07:00,2025-04-04T05:00:00Z,2025-04-04T12:00:00+07:00,386.0,40.8,22.9,40.6
2025-04-04T05:00:00Z,2025-04-04T12:00:00+07:00,2025-04-04T06:00:00Z,2025-04-04T13:00:00+07:00,378.0,38.4,25.6,38.8
2025-04-04T06:00:00Z,2025-04-04T13:00:00+07:00,2025-04-04T07:00:00Z,2025-04-04T14:00:00+07:00,394.0,41.8,27.5,42.1
2025-04-04T07:00:00Z,2025-04-04T14:00:00+07:00,2025-04-04T08:00:00Z,2025-04-04T15:00:00+07:00,407.0,44.5,27.8,44.9
2025-04-04T08:00:00Z,2025-04-04T15:00:00+07:00,2025-04-04T09:00:00Z,2025-04-04T16:00:00+07:00,432.0,48.6,30.7,49.2
2025-04-04T09:00:00Z,2025-04-04T16:00:00+07:00,2025-04-04T10:00:00Z,2025-04-04T17:00:00+07:00,463.0,40.6,29.4,42.7
2025-04-04T10:00:00Z,2025-04-04T17:00:00+07:00,2025-04-04T11:00:00Z,2025-04-04T18:00:00+07:00,480.0,20.8,29.7,24.2
2025-04-04T11:00:00Z,2025-04-04T18:00:00+07:00,2025-04-04T12:00:00Z,2025-04-04T19:00:00+07:00,468.0,18.1,26.9,20.6
2025-04-04T12:00:00Z,2025-04-04T19:00:00+07:00,2025-04-04T13:00:00Z,2025-04-04T20:00:00+07:00,362.0,20.7,31.1,23.3
2025-04-04T13:00:00Z,2025-04-04T20:00:00+07:00,2025-04-04T14:00:00Z,2025-04-04T21:00:00+07:00,288.0,22.6,29.0,25.4
2025-04-04T14:00:00Z,2025-04-04T21:00:00+07:00,2025-04-04T15:00:00Z,2025-04-04T22:00:00+07:00,244.0,25.6,28.0,28.7
2025-04-04T15:00:00Z,2025-04-04T22:00:00+07:00,2025-04-04T16:00:00Z,2025-04-04T23:00:00+07:00,233.0,24.4,26.0,27.4
2025-04-04T16:00:00Z,2025-04-04T23:00:00+07:00,2025-04-04T17:00:00Z,2025-04-05T00:00:00+07:00,223.0,26.6,26.0,29.8
2025-04-04T17:00:00Z,2025-04-05T00:00:00+07:00,2025-04-04T18:00:00Z,2025-04-05T01:00:00+07:00,263.0,31.5,23.8,35.2
2025-04-04T18:00:00Z,2025-04-05T01:00:00+07:00,2025-04-04T19:00:00Z,2025-04-05T02:00:00+07:00,456.0,37.7,23.1,41.8
2025-04-04T19:00:00Z,2025-04-05T02:00:00+07:00,2025-04-04T20:00:00Z,2025-04-05T03:00:00+07:00,176.0,32.6,24.5,36.3
2025-04-04T20:00:00Z,2025-04-05T03:00:00+07:00,2025-04-04T21:00:00Z,2025-04-05T04:00:00+07:00,221.0,43.5,24.7,48.2
2025-04-04T21:00:00Z,2025-04-05T04:00:00+07:00,2025-04-04T22:00:00Z,2025-04-05T05:00:00+07:00,273.0,51.8,27.8,57.3
2025-04-04T22:00:00Z,2025-04-05T05:00:00+07:00,2025-04-04T23:00:00Z,2025-04-05T06:00:00+07:00,315.0,43.4,32.6,48.0
2025-04-04T23:00:00Z,2025-04-05T06:00:00+07:00,2025-04-05T00:00:00Z,2025-04-05T07:00:00+07:00,319.0,34.6,27.8,38.5
2025-04-05T00:00:00Z,2025-04-05T07:00:00+07:00,2025-04-05T01:00:00Z,2025-04-05T08:00:00+07:00,604.0,41.5,32.0,46.0
2025-04-05T01:00:00Z,2025-04-05T08:00:00+07:00,2025-04-05T02:00:00Z,2025-04-05T09:00:00+07:00,850.0,40.0,39.4,44.3
2025-04-05T02:00:00Z,2025-04-05T09:00:00+07:00,2025-04-05T03:00:00Z,2025-04-05T10:00:00+07:00,1060.0,40.2,36.5,44.6
2025-04-05T03:00:00Z,2025-04-05T10:00:00+07:00,2025-04-05T04:00:00Z,2025-04-05T11:00:00+07:00,889.0,40.0,37.4,44.3
2025-04-05T04:00:00Z,2025-04-05T11:00:00+07:00,2025-04-05T05:00:00Z,2025-04-05T12:00:00+07:00,873.0,34.0,36.9,37.9
2025-04-05T05:00:00Z,2025-04-05T12:00:00+07:00,2025-04-05T06:00:00Z,2025-04-05T13:00:00+07:00,804.0,29.1,38.3,32.5
2025-04-05T06:00:00Z,2025-04-05T13:00:00+07:00,2025-04-05T07:00:00Z,2025-04-05T14:00:00+07:00,1080.0,34.7,46.0,38.6
2025-04-05T07:00:00Z,2025-04-05T14:00:00+07:00,2025-04-05T08:00:00Z,2025-04-05T15:00:00+07:00,1090.0,49.1,52.4,54.2
2025-04-05T08:00:00Z,2025-04-05T15:00:00+07:00,2025-04-05T09:00:00Z,2025-04-05T16:00:00+07:00,738.0,65.9,44.2,72.6
2025-04-05T09:00:00Z,2025-04-05T16:00:00+07:00,2025-04-05T10:00:00Z,2025-04-05T17:00:00+07:00,632.0,69.2,35.7,76.2
2025-04-05T10:00:00Z,2025-04-05T17:00:00+07:00,2025-04-05T11:00:00Z,2025-04-05T18:00:00+07:00,749.0,70.4,33.4,77.5
2025-04-05T11:00:00Z,2025-04-05T18:00:00+07:00,2025-04-05T12:00:00Z,2025-04-05T19:00:00+07:00,933.0,73.6,32.4,80.9
2025-04-05T12:00:00Z,2025-04-05T19:00:00+07:00,2025-04-05T13:00:00Z,2025-04-05T20:00:00+07:00,1170.0,74.1,39.4,81.5
2025-04-05T13:00:00Z,2025-04-05T20:00:00+07:00,2025-04-05T14:00:00Z,2025-04-05T21:00:00+07:00,1110.0,73.0,42.6,80.3
2025-04-05T14:00:00Z,2025-04-05T21:00:00+07:00,2025-04-05T15:00:00Z,2025-04-05T22:00:00+07:00,829.0,68.6,43.6,75.5
2025-04-05T15:00:00Z,2025-04-05T22:00:00+07:00,2025-04-05T16:00:00Z,2025-04-05T23:00:00+07:00,1070.0,67.3,43.0,74.1
2025-04-05T16:00:00Z,2025-04-05T23:00:00+07:00,2025-04-05T17:00:00Z,2025-04-06T00:00:00+07:00,1060.0,58.7,39.9,64.8
2025-04-05T17:00:00Z,2025-04-06T00:00:00+07:00,2025-04-05T18:00:00Z,2025-04-06T01:00:00+07:00,1230.0,64.9,35.8,71.5
2025-04-05T18:00:00Z,2025-04-06T01:00:00+07:00,2025-04-05T19:00:00Z,2025-04-06T02:00:00+07:00,1010.0,62.4,37.6,68.8
2025-04-05T19:00:00Z,2025-04-06T02:00:00+07:00,2025-04-05T20:00:00Z,2025-04-06T03:00:00+07:00,413.0,43.1,21.5,47.8
2025-04-05T20:00:00Z,2025-04-06T03:00:00+07:00,2025-04-05T21:00:00Z,2025-04-06T04:00:00+07:00,381.0,43.2,18.1,47.8
2025-04-05T21:00:00Z,2025-04-06T04:00:00+07:00,2025-04-05T22:00:00Z,2025-04-06T05:00:00+07:00,439.0,42.0,19.9,46.5
2025-04-05T22:00:00Z,2025-04-06T05:00:00+07:00,2025-04-05T23:00:00Z,2025-04-06T06:00:00+07:00,443.0,45.5,20.1,50.4
2025-04-05T23:00:00Z,2025-04-06T06:00:00+07:00,2025-04-06T00:00:00Z,2025-04-06T07:00:00+07:00,624.0,46.4,35.3,51.3
2025-04-06T00:00:00Z,2025-04-06T07:00:00+07:00,2025-04-06T01:00:00Z,2025-04-06T08:00:00+07:00,616.0,49.2,20.9,54.3
2025-04-06T01:00:00Z,2025-04-06T08:00:00+07:00,2025-04-06T02:00:00Z,2025-04-06T09:00:00+07:00,691.0,53.3,22.1,58.8
2025-04-06T02:00:00Z,2025-04-06T09:00:00+07:00,2025-04-06T03:00:00Z,2025-04-06T10:00:00+07:00,811.0,57.2,28.9,63.1
2025-04-06T03:00:00Z,2025-04-06T10:00:00+07:00,2025-04-06T04:00:00Z,2025-04-06T11:00:00+07:00,664.0,60.4,26.8,66.2
2025-04-06T04:00:00Z,2025-04-06T11:00:00+07:00,2025-04-06T05:00:00Z,2025-04-06T12:00:00+07:00,655.0,87.4,24.1,89.5
2025-04-06T05:00:00Z,2025-04-06T12:00:00+07:00,2025-04-06T06:00:00Z,2025-04-06T13:00:00+07:00,676.0,97.8,30.6,99.6
2025-04-06T06:00:00Z,2025-04-06T13:00:00+07:00,2025-04-06T07:00:00Z,2025-04-06T14:00:00+07:00,710.0,90.0,32.2,97.3
2025-04-06T07:00:00Z,2025-04-06T14:00:00+07:00,2025-04-06T08:00:00Z,2025-04-06T15:00:00+07:00,687.0,82.2,31.9,90.3
2025-04-06T08:00:00Z,2025-04-06T15:00:00+07:00,2025-04-06T09:00:00Z,2025-04-06T16:00:00+07:00,699.0,53.4,28.7,58.9
2025-04-06T09:00:00Z,2025-04-06T16:00:00+07:00,2025-04-06T10:00:00Z,2025-04-06T17:00:00+07:00,811.0,46.1,27.3,51.1
2025-04-06T10:00:00Z,2025-04-06T17:00:00+07:00,2025-04-06T11:00:00Z,2025-04-06T18:00:00+07:00,644.0,37.0,24.5,41.2
2025-04-06T11:00:00Z,2025-04-06T18:00:00+07:00,2025-04-06T12:00:00Z,2025-04-06T19:00:00+07:00,925.0,43.4,34.3,48.1
2025-04-06T12:00:00Z,2025-04-06T19:00:00+07:00,2025-04-06T13:00:00Z,2025-04-06T20:00:00+07:00,665.0,38.7,33.6,43.0
2025-04-06T13:00:00Z,2025-04-06T20:00:00+07:00,2025-04-06T14:00:00Z,2025-04-06T21:00:00+07:00,443.0,36.6,27.5,40.7
2025-04-06T14:00:00Z,2025-04-06T21:00:00+07:00,2025-04-06T15:00:00Z,2025-04-06T22:00:00+07:00,529.0,46.5,32.4,51.4
2025-04-06T15:00:00Z,2025-04-06T22:00:00+07:00,2025-04-06T16:00:00Z,2025-04-06T23:00:00+07:00,407.0,47.5,29.2,52.5
2025-04-06T16:00:00Z,2025-04-06T23:00:00+07:00,2025-04-06T17:00:00Z,2025-04-07T00:00:00+07:00,294.0,32.0,31.5,35.6
2025-04-06T17:00:00Z,2025-04-07T00:00:00+07:00,2025-04-06T18:00:00Z,2025-04-07T01:00:00+07:00,247.0,28.2,29.7,31.4
2025-04-06T18:00:00Z,2025-04-07T01:00:00+07:00,2025-04-06T19:00:00Z,2025-04-07T02:00:00+07:00,225.0,26.2,19.2,29.3
2025-04-06T19:00:00Z,2025-04-07T02:00:00+07:00,2025-04-06T20:00:00Z,2025-04-07T03:00:00+07:00,235.0,30.9,18.4,34.4
2025-04-06T20:00:00Z,2025-04-07T03:00:00+07:00,2025-04-06T21:00:00Z,2025-04-07T04:00:00+07:00,198.0,40.6,20.2,45.0
2025-04-06T21:00:00Z,2025-04-07T04:00:00+07:00,2025-04-06T22:00:00Z,2025-04-07T05:00:00+07:00,235.0,46.4,19.3,51.3
2025-04-06T22:00:00Z,2025-04-07T05:00:00+07:00,2025-04-06T23:00:00Z,2025-04-07T06:00:00+07:00,277.0,46.0,16.4,50.9
2025-04-06T23:00:00Z,2025-04-07T06:00:00+07:00,2025-04-07T00:00:00Z,2025-04-07T07:00:00+07:00,324.0,51.2,16.8,56.6
2025-04-07T00:00:00Z,2025-04-07T07:00:00+07:00,2025-04-07T01:00:00Z,2025-04-07T08:00:00+07:00,402.0,53.2,17.4,58.8
2025-04-07T01:00:00Z,2025-04-07T08:00:00+07:00,2025-04-07T02:00:00Z,2025-04-07T09:00:00+07:00,485.0,57.4,17.9,63.2
2025-04-07T02:00:00Z,2025-04-07T09:00:00+07:00,2025-04-07T03:00:00Z,2025-04-07T10:00:00+07:00,584.0,55.3,20.8,61.0
